10 1 [ 'http://dnes.dir.bg/tag_first.php?id=46544' ] []
11 1 [ 'http://dnes.dir.bg/cat.php?id=434' ] []

Scoring http://dnes.dir.bg/?&state=2 0 0
Scoring http://dnes.dir.bg/tag_first.php?id=122244 7 0.003435931856681689
Scoring http://dnes.dir.bg/tag_first.php?id=132368 7 0.001636455186304129
Scoring http://dnes.dir.bg/tag_first.php?id=119833 7 0
Scoring http://dnes.dir.bg/tag_first.php?id=121340 7 0.0006232620577236551
Scoring http://dnes.dir.bg/tag_first.php?id=47170 7 0.0008683433587521116
Scoring http://dnes.dir.bg/news_comments.php?id=22474637 2 0
Scoring http://dnes.dir.bg/cat/all/ 5 0
Scoring http://dnes.dir.bg/cat/society/ 5 0
Scoring http://dnes.dir.bg/news_comments.php?id=22476888 2 0
Scoring http://dnes.dir.bg/?&titles=true&page=0 0 0
Scoring http://dnes.dir.bg/?&page=0 0 0
Scoring http://dnes.dir.bg/news_comments.php?id=22476489 2 0
Scoring http://dnes.dir.bg/news_comments.php?id=22475005 2 0
Scoring http://dnes.dir.bg/news_comments.php?id=22475981 2 0
Scoring http://dnes.dir.bg/?section=glavnite&page=4&state=0&titles= 0 0
Scoring http://dnes.dir.bg/cat/world/ 5 0
Scoring http://dnes.dir.bg/cat.php?id=417 11 0
Scoring http://dnes.dir.bg/news/Germania-evropeyski-parlament-alternativa-germania-politicheska-programa-22476489?nt=10 8 0
Scoring http://dnes.dir.bg/news/zhertvi-irak-atentat-jihad-22475911?nt=10 8 0.004818972259281409
Scoring http://dnes.dir.bg/video.php?id=22456953&lv=1 5 0.13239573229873908
Scoring http://dnes.dir.bg/news/turtzia-shtinmier-migranti-bezhanskiat-natisk-22475244?nt=10 8 0
Scoring http://dnes.dir.bg/news_comments.php?id=22476697 2 0
0 5 [ 'http://dnes.dir.bg',
  'http://dnes.dir.bg/?section=glavnite&page=3&state=0&titles=',
  'http://dnes.dir.bg/?&state=1',
  'http://dnes.dir.bg/',
  'http://dnes.dir.bg/cat/main/',
  'http://dnes.dir.bg/?&state=2',
  'http://dnes.dir.bg/?&titles=true&page=0',
  'http://dnes.dir.bg/?&page=0',
  'http://dnes.dir.bg/?section=glavnite&page=4&state=0&titles=' ] [ 0.00043329689700335805 ]
1 2 [ 'http://dnes.dir.bg/support/cat_rss.php?section=all',
  'http://dnes.dir.bg/support/cat_rss.php?section=glavnite' ] []
2 5 [ 'http://dnes.dir.bg/news_comments.php?id=22479851',
  'http://dnes.dir.bg/news_comments.php?id=22475911',
  'http://dnes.dir.bg/news_comments.php?id=22476189',
  'http://dnes.dir.bg/news_comments.php?id=22475728',
  'http://dnes.dir.bg/news_comments.php?id=22475244',
  'http://dnes.dir.bg/news_comments.php?id=22477065',
  'http://dnes.dir.bg/news_comments.php?id=22479706',
  'http://dnes.dir.bg/news_comments.php?id=22476332',
  'http://dnes.dir.bg/news_comments.php?id=22476967',
  'http://dnes.dir.bg/news_comments.php?id=22474405',
  'http://dnes.dir.bg/news_comments.php?id=22475452',
  'http://dnes.dir.bg/news_comments.php?id=22474637',
  'http://dnes.dir.bg/news_comments.php?id=22476888',
